Timestamp,Headquarters ElecMeter-Main kW,Headquarters ElecMeter-Main kWh,Headquarters GasMeter-Main Consumption,Headquarters WaterMeter-Main Consumption
2022-11-25T06:15:00-05:00 New_York,145,"",0,0
2022-11-25T06:30:00-05:00 New_York,141,"",0,0
2022-11-25T06:45:00-05:00 New_York,137,"",0,0
2022-11-25T07:00:00-05:00 New_York,95,209.75,0,0
2022-11-25T07:15:00-05:00 New_York,223,"",0,0
2022-11-25T07:30:00-05:00 New_York,227,"",0,0
2022-11-25T07:45:00-05:00 New_York,294,"",0,0
2022-11-25T08:00:00-05:00 New_York,232,353.25,0,3.799999952316284
2022-11-25T08:15:00-05:00 New_York,531,"",1.5,2
2022-11-25T08:30:00-05:00 New_York,326,"",1.5,0
2022-11-25T08:45:00-05:00 New_York,324,"",0,0
2022-11-25T09:00:00-05:00 New_York,318,324,0,0
2022-11-25T09:15:00-05:00 New_York,320,"",0,0
2022-11-25T09:30:00-05:00 New_York,331,"",0,10
2022-11-25T09:45:00-05:00 New_York,327,"",1,3.4000000953674316
2022-11-25T10:00:00-05:00 New_York,326,330,0,0
2022-11-25T10:15:00-05:00 New_York,314,"",0,3.4000000953674316
2022-11-25T10:30:00-05:00 New_York,314,"",0,9.399999618530273
2022-11-25T10:45:00-05:00 New_York,366,"",0,0
2022-11-25T11:00:00-05:00 New_York,365,340.5,1.100000023841858,0
2022-11-25T11:15:00-05:00 New_York,311,"",1.100000023841858,6.599999904632568
2022-11-25T11:30:00-05:00 New_York,312,"",0,8.600000381469727
2022-11-25T11:45:00-05:00 New_York,374,"",0,0
2022-11-25T12:00:00-05:00 New_York,311,403.25,0,7.199999809265137
2022-11-25T12:15:00-05:00 New_York,314,"",0,6.699999809265137
2022-11-25T12:30:00-05:00 New_York,489,"",1.2000000476837158,0
2022-11-25T12:45:00-05:00 New_York,499,"",0,7.300000190734863
2022-11-25T13:00:00-05:00 New_York,486,444.75,0,3.700000047683716
2022-11-25T13:15:00-05:00 New_York,459,"",0,5.900000095367432
2022-11-25T13:30:00-05:00 New_York,430,"",0,0
2022-11-25T13:45:00-05:00 New_York,404,"",1.2999999523162842,0
2022-11-25T14:00:00-05:00 New_York,390,381,0,0
2022-11-25T14:15:00-05:00 New_York,384,"",0,0
2022-11-25T14:30:00-05:00 New_York,385,"",0,0
2022-11-25T14:45:00-05:00 New_York,365,"",0,3.5
2022-11-25T15:00:00-05:00 New_York,352,370.75,1.100000023841858,0
2022-11-25T15:15:00-05:00 New_York,371,"",0,0
2022-11-25T15:30:00-05:00 New_York,387,"",0,7.599999904632568
2022-11-25T15:45:00-05:00 New_York,373,"",0,8.100000381469727
2022-11-25T16:00:00-05:00 New_York,353,383,0,8.5
2022-11-25T16:15:00-05:00 New_York,390,"",0,8.5
2022-11-25T16:30:00-05:00 New_York,403,"",0,0
2022-11-25T16:45:00-05:00 New_York,386,"",0,3.4000000953674316
2022-11-25T17:00:00-05:00 New_York,392,372,0,7.099999904632568
2022-11-25T17:15:00-05:00 New_York,369,"",0,0
2022-11-25T17:30:00-05:00 New_York,353,"",1.399999976158142,5.099999904632568
2022-11-25T17:45:00-05:00 New_York,374,"",1.399999976158142,4.400000095367432
2022-11-25T18:00:00-05:00 New_York,394,308.75,0,7.400000095367432
2022-11-25T18:15:00-05:00 New_York,375,"",0,0
2022-11-25T18:30:00-05:00 New_York,229,"",0,0
2022-11-25T18:45:00-05:00 New_York,237,"",0,0
2022-11-25T19:00:00-05:00 New_York,145,148.25,0,1
2022-11-25T19:15:00-05:00 New_York,143,"",0,0
2022-11-25T19:30:00-05:00 New_York,153,"",0,0
2022-11-25T19:45:00-05:00 New_York,152,"",0,0
2022-11-25T20:00:00-05:00 New_York,140,137,0,0
2022-11-25T20:15:00-05:00 New_York,136,"",0,0
2022-11-25T20:30:00-05:00 New_York,140,"",0,1
2022-11-25T20:45:00-05:00 New_York,132,"",0,0
2022-11-25T21:00:00-05:00 New_York,141,137,0,0
2022-11-25T21:15:00-05:00 New_York,132,"",0,0
2022-11-25T21:30:00-05:00 New_York,134,"",0,0
2022-11-25T21:45:00-05:00 New_York,141,"",0,0
2022-11-25T22:00:00-05:00 New_York,131,135.75,0,0
2022-11-25T22:15:00-05:00 New_York,137,"",0,0
2022-11-25T22:30:00-05:00 New_York,142,"",0,0
2022-11-25T22:45:00-05:00 New_York,133,"",0,0
2022-11-25T23:00:00-05:00 New_York,141,170.5,0,1.100000023841858
2022-11-25T23:15:00-05:00 New_York,200,"",0,0
2022-11-25T23:30:00-05:00 New_York,199,"",0,0
2022-11-25T23:45:00-05:00 New_York,142,"",0,0
2022-11-26T00:00:00-05:00 New_York,119,122.25,0,0
2022-11-26T00:15:00-05:00 New_York,123,"",1.100000023841858,0.8999999761581421
2022-11-26T00:30:00-05:00 New_York,124,"",0,1.399999976158142
2022-11-26T00:45:00-05:00 New_York,123,"",0,0
2022-11-26T01:00:00-05:00 New_York,124,129,0,0
2022-11-26T01:15:00-05:00 New_York,129,"",0,0
2022-11-26T01:30:00-05:00 New_York,135,"",0,0
2022-11-26T01:45:00-05:00 New_York,128,"",0,0
2022-11-26T02:00:00-05:00 New_York,130,126,0,0
2022-11-26T02:15:00-05:00 New_York,124,"",0,0
2022-11-26T02:30:00-05:00 New_York,124,"",0,1.899999976158142
2022-11-26T02:45:00-05:00 New_York,126,"",0,0
2022-11-26T03:00:00-05:00 New_York,132,132,0,0
2022-11-26T03:15:00-05:00 New_York,126,"",0,0
2022-11-26T03:30:00-05:00 New_York,135,"",0,0
2022-11-26T03:45:00-05:00 New_York,135,"",1.399999976158142,0
2022-11-26T04:00:00-05:00 New_York,127,138.25,0,1.399999976158142
2022-11-26T04:15:00-05:00 New_York,189,"",0,0.800000011920929
2022-11-26T04:30:00-05:00 New_York,121,"",0,0
2022-11-26T04:45:00-05:00 New_York,116,"",0,0
2022-11-26T05:00:00-05:00 New_York,115,119,0,0
2022-11-26T05:15:00-05:00 New_York,114,"",0,0
2022-11-26T05:30:00-05:00 New_York,114,"",0,0
2022-11-26T05:45:00-05:00 New_York,133,"",0,0
2022-11-26T06:00:00-05:00 New_York,134,127.25,0,0.5
2022-11-26T06:15:00-05:00 New_York,140,"",0,0
2022-11-26T06:30:00-05:00 New_York,118,"",0,0
2022-11-26T06:45:00-05:00 New_York,117,"",1.2999999523162842,0
2022-11-26T07:00:00-05:00 New_York,73,77.75,0,0
2022-11-26T07:15:00-05:00 New_York,76,"",0,0
2022-11-26T07:30:00-05:00 New_York,82,"",0,0.5
2022-11-26T07:45:00-05:00 New_York,80,"",0,0
2022-11-26T08:00:00-05:00 New_York,73,79.5,0,0.699999988079071
2022-11-26T08:15:00-05:00 New_York,75,"",0,0
2022-11-26T08:30:00-05:00 New_York,78,"",0,0
2022-11-26T08:45:00-05:00 New_York,92,"",0,0
2022-11-26T09:00:00-05:00 New_York,83,101.75,0,0
2022-11-26T09:15:00-05:00 New_York,86,"",0,0
2022-11-26T09:30:00-05:00 New_York,148,"",0,0.800000011920929
2022-11-26T09:45:00-05:00 New_York,90,"",0,2
2022-11-26T10:00:00-05:00 New_York,83,85,0,0
2022-11-26T10:15:00-05:00 New_York,83,"",0,0
2022-11-26T10:30:00-05:00 New_York,86,"",0,0
2022-11-26T10:45:00-05:00 New_York,88,"",0,0
2022-11-26T11:00:00-05:00 New_York,75,74.75,0,0
2022-11-26T11:15:00-05:00 New_York,73,"",0,0.8999999761581421
2022-11-26T11:30:00-05:00 New_York,79,"",0,0
2022-11-26T11:45:00-05:00 New_York,72,"",0,1.5
2022-11-26T12:00:00-05:00 New_York,70,77.5,0,0
2022-11-26T12:15:00-05:00 New_York,82,"",0,0
2022-11-26T12:30:00-05:00 New_York,79,"",1.100000023841858,0
2022-11-26T12:45:00-05:00 New_York,79,"",1.100000023841858,0.8999999761581421
2022-11-26T13:00:00-05:00 New_York,86,81,0,0.699999988079071
2022-11-26T13:15:00-05:00 New_York,82,"",0,0
2022-11-26T13:30:00-05:00 New_York,77,"",0,0
2022-11-26T13:45:00-05:00 New_York,79,"",0,0
2022-11-26T14:00:00-05:00 New_York,78,100,0,1.2000000476837158
2022-11-26T14:15:00-05:00 New_York,148,"",0,0
2022-11-26T14:30:00-05:00 New_York,87,"",0,0
2022-11-26T14:45:00-05:00 New_York,87,"",0,0
2022-11-26T15:00:00-05:00 New_York,88,88.5,0,0
2022-11-26T15:15:00-05:00 New_York,88,"",0,0
2022-11-26T15:30:00-05:00 New_York,88,"",0,0
2022-11-26T15:45:00-05:00 New_York,90,"",1.5,0
2022-11-26T16:00:00-05:00 New_York,91,86,0,0
2022-11-26T16:15:00-05:00 New_York,84,"",0,0
2022-11-26T16:30:00-05:00 New_York,82,"",0,1.7999999523162842
2022-11-26T16:45:00-05:00 New_York,87,"",0,0
2022-11-26T17:00:00-05:00 New_York,143,98,0,0
2022-11-26T17:15:00-05:00 New_York,82,"",0,0
2022-11-26T17:30:00-05:00 New_York,86,"",0,0
2022-11-26T17:45:00-05:00 New_York,81,"",0,2
2022-11-26T18:00:00-05:00 New_York,84,85.5,0,0
2022-11-26T18:15:00-05:00 New_York,88,"",1.100000023841858,0
2022-11-26T18:30:00-05:00 New_York,85,"",0,0
2022-11-26T18:45:00-05:00 New_York,85,"",0,0
2022-11-26T19:00:00-05:00 New_York,128,129.75,0,0
2022-11-26T19:15:00-05:00 New_York,125,"",0,0
2022-11-26T19:30:00-05:00 New_York,130,"",0,2
2022-11-26T19:45:00-05:00 New_York,136,"",0,1.899999976158142
2022-11-26T20:00:00-05:00 New_York,138,134.5,0,0
2022-11-26T20:15:00-05:00 New_York,133,"",0,0
2022-11-26T20:30:00-05:00 New_York,134,"",0,0
2022-11-26T20:45:00-05:00 New_York,133,"",0,0
2022-11-26T21:00:00-05:00 New_York,129,131,0,0
2022-11-26T21:15:00-05:00 New_York,131,"",0,0
2022-11-26T21:30:00-05:00 New_York,132,"",1.100000023841858,0
2022-11-26T21:45:00-05:00 New_York,132,"",1.100000023841858,0
2022-11-26T22:00:00-05:00 New_York,134,133.25,0,0
2022-11-26T22:15:00-05:00 New_York,135,"",0,0
2022-11-26T22:30:00-05:00 New_York,133,"",0,0
2022-11-26T22:45:00-05:00 New_York,131,"",0,0
2022-11-26T23:00:00-05:00 New_York,132,130,0,0
2022-11-26T23:15:00-05:00 New_York,132,"",0,0.800000011920929
2022-11-26T23:30:00-05:00 New_York,129,"",0,1.100000023841858
2022-11-26T23:45:00-05:00 New_York,127,"",0,2
2022-11-27T00:00:00-05:00 New_York,129,121,0,1.7000000476837158
2022-11-27T00:15:00-05:00 New_York,118,"",1,0
2022-11-27T00:30:00-05:00 New_York,118,"",0,0
2022-11-27T00:45:00-05:00 New_York,119,"",0,0
2022-11-27T01:00:00-05:00 New_York,125,139.75,0,0.699999988079071
2022-11-27T01:15:00-05:00 New_York,117,"",0,0
2022-11-27T01:30:00-05:00 New_York,186,"",0,0
2022-11-27T01:45:00-05:00 New_York,131,"",0,0
2022-11-27T02:00:00-05:00 New_York,131,133.75,0,0
2022-11-27T02:15:00-05:00 New_York,137,"",0,0.5
2022-11-27T02:30:00-05:00 New_York,134,"",0,0
2022-11-27T02:45:00-05:00 New_York,133,"",0,0
2022-11-27T03:00:00-05:00 New_York,118,120.5,0,0
2022-11-27T03:15:00-05:00 New_York,120,"",1.2999999523162842,0
2022-11-27T03:30:00-05:00 New_York,118,"",0,1.100000023841858
2022-11-27T03:45:00-05:00 New_York,126,"",0,0
2022-11-27T04:00:00-05:00 New_York,122,122,0,0
2022-11-27T04:15:00-05:00 New_York,126,"",0,0
2022-11-27T04:30:00-05:00 New_York,119,"",0,0
2022-11-27T04:45:00-05:00 New_York,121,"",0,0
2022-11-27T05:00:00-05:00 New_York,122,122,0,0.8999999761581421
2022-11-27T05:15:00-05:00 New_York,121,"",0,0
2022-11-27T05:30:00-05:00 New_York,120,"",0,0
2022-11-27T05:45:00-05:00 New_York,125,"",0,0.6000000238418579
2022-11-27T06:00:00-05:00 New_York,124,120.25,1.2000000476837158,0
2022-11-27T06:15:00-05:00 New_York,121,"",1.2000000476837158,0
2022-11-27T06:30:00-05:00 New_York,118,"",0,0
2022-11-27T06:45:00-05:00 New_York,118,"",0,0
2022-11-27T07:00:00-05:00 New_York,79,75,0,0
2022-11-27T07:15:00-05:00 New_York,81,"",0,0
2022-11-27T07:30:00-05:00 New_York,68,"",0,1.5
2022-11-27T07:45:00-05:00 New_York,72,"",0,0
2022-11-27T08:00:00-05:00 New_York,93,92.5,0,0.8999999761581421
2022-11-27T08:15:00-05:00 New_York,95,"",0,0
2022-11-27T08:30:00-05:00 New_York,92,"",0,0
2022-11-27T08:45:00-05:00 New_York,90,"",0,0
2022-11-27T09:00:00-05:00 New_York,91,102.5,1.399999976158142,0.6000000238418579
2022-11-27T09:15:00-05:00 New_York,91,"",0,0
2022-11-27T09:30:00-05:00 New_York,136,"",0,0
2022-11-27T09:45:00-05:00 New_York,92,"",0,0
2022-11-27T10:00:00-05:00 New_York,86,78.75,0,0
2022-11-27T10:15:00-05:00 New_York,76,"",0,0
2022-11-27T10:30:00-05:00 New_York,78,"",0,0
2022-11-27T10:45:00-05:00 New_York,75,"",0,0
2022-11-27T11:00:00-05:00 New_York,80,77.75,0,0
2022-11-27T11:15:00-05:00 New_York,78,"",0,0
2022-11-27T11:30:00-05:00 New_York,79,"",0,0
2022-11-27T11:45:00-05:00 New_York,74,"",0,0
2022-11-27T12:00:00-05:00 New_York,146,97.5,0,0
2022-11-27T12:15:00-05:00 New_York,77,"",0,0
2022-11-27T12:30:00-05:00 New_York,82,"",1.2000000476837158,1.7000000476837158
2022-11-27T12:45:00-05:00 New_York,85,"",1.2999999523162842,0
2022-11-27T13:00:00-05:00 New_York,81,79.75,0,0
2022-11-27T13:15:00-05:00 New_York,73,"",0,0
2022-11-27T13:30:00-05:00 New_York,81,"",0,0
2022-11-27T13:45:00-05:00 New_York,84,"",0,0.800000011920929
2022-11-27T14:00:00-05:00 New_York,77,79.5,0,0
2022-11-27T14:15:00-05:00 New_York,82,"",0,0
2022-11-27T14:30:00-05:00 New_York,78,"",0,0
2022-11-27T14:45:00-05:00 New_York,81,"",0,0
2022-11-27T15:00:00-05:00 New_York,80,92.75,0,0.6000000238418579
2022-11-27T15:15:00-05:00 New_York,76,"",0,0
2022-11-27T15:30:00-05:00 New_York,139,"",0,0
2022-11-27T15:45:00-05:00 New_York,76,"",0,0
2022-11-27T16:00:00-05:00 New_York,87,83.5,1.2999999523162842,0
2022-11-27T16:15:00-05:00 New_York,88,"",1,1.399999976158142
2022-11-27T16:30:00-05:00 New_York,74,"",0,0
2022-11-27T16:45:00-05:00 New_York,85,"",0,0
2022-11-27T17:00:00-05:00 New_York,148,102,0,0
2022-11-27T17:15:00-05:00 New_York,86,"",0,0
2022-11-27T17:30:00-05:00 New_York,88,"",0,0
2022-11-27T17:45:00-05:00 New_York,86,"",0,0
2022-11-27T18:00:00-05:00 New_York,90,119,0,0
2022-11-27T18:15:00-05:00 New_York,142,"",0,0
2022-11-27T18:30:00-05:00 New_York,91,"",0,0
2022-11-27T18:45:00-05:00 New_York,153,"",0,0
2022-11-27T19:00:00-05:00 New_York,135,134.25,0,0.5
2022-11-27T19:15:00-05:00 New_York,129,"",1.399999976158142,0.800000011920929
2022-11-27T19:30:00-05:00 New_York,138,"",1.100000023841858,0
2022-11-27T19:45:00-05:00 New_York,135,"",0,2
2022-11-27T20:00:00-05:00 New_York,133,136.25,0,0
2022-11-27T20:15:00-05:00 New_York,139,"",0,0
2022-11-27T20:30:00-05:00 New_York,136,"",0,2
2022-11-27T20:45:00-05:00 New_York,137,"",0,0
2022-11-27T21:00:00-05:00 New_York,127,127.75,0,0
2022-11-27T21:15:00-05:00 New_York,128,"",0,0
2022-11-27T21:30:00-05:00 New_York,129,"",0,0
2022-11-27T21:45:00-05:00 New_York,127,"",0,0
2022-11-27T22:00:00-05:00 New_York,126,126.5,0,0
2022-11-27T22:15:00-05:00 New_York,131,"",1.2999999523162842,0
2022-11-27T22:30:00-05:00 New_York,126,"",0,0.800000011920929
2022-11-27T22:45:00-05:00 New_York,123,"",0,1.2999999523162842
2022-11-27T23:00:00-05:00 New_York,128,126.25,0,0
2022-11-27T23:15:00-05:00 New_York,125,"",0,0
2022-11-27T23:30:00-05:00 New_York,125,"",0,0
2022-11-27T23:45:00-05:00 New_York,127,"",0,0
2022-11-28T00:00:00-05:00 New_York,115,133.5,0,0
2022-11-28T00:15:00-05:00 New_York,117,"",0,0
2022-11-28T00:30:00-05:00 New_York,180,"",0,0
2022-11-28T00:45:00-05:00 New_York,122,"",0,0
2022-11-28T01:00:00-05:00 New_York,113,109.75,0,1.899999976158142
2022-11-28T01:15:00-05:00 New_York,110,"",1.2999999523162842,0
2022-11-28T01:30:00-05:00 New_York,111,"",1.2000000476837158,0.6000000238418579
2022-11-28T01:45:00-05:00 New_York,105,"",0,0
2022-11-28T02:00:00-05:00 New_York,111,113.75,0,0
2022-11-28T02:15:00-05:00 New_York,109,"",0,0
2022-11-28T02:30:00-05:00 New_York,114,"",0,0
2022-11-28T02:45:00-05:00 New_York,121,"",0,1.899999976158142
2022-11-28T03:00:00-05:00 New_York,128,123,0,0
2022-11-28T03:15:00-05:00 New_York,122,"",0,0
2022-11-28T03:30:00-05:00 New_York,119,"",0,0
2022-11-28T03:45:00-05:00 New_York,123,"",0,1.600000023841858
2022-11-28T04:00:00-05:00 New_York,120,122.75,0,1.100000023841858
2022-11-28T04:15:00-05:00 New_York,126,"",0,0
2022-11-28T04:30:00-05:00 New_York,121,"",0,1.7000000476837158
2022-11-28T04:45:00-05:00 New_York,124,"",0,0
2022-11-28T05:00:00-05:00 New_York,126,123.5,0,0
2022-11-28T05:15:00-05:00 New_York,122,"",0,0
2022-11-28T05:30:00-05:00 New_York,122,"",0,1.2000000476837158
2022-11-28T05:45:00-05:00 New_York,124,"",0,0
2022-11-28T06:00:00-05:00 New_York,125,139,0,1.7000000476837158
2022-11-28T06:15:00-05:00 New_York,127,"",0,0
2022-11-28T06:30:00-05:00 New_York,116,"",0,0
2022-11-28T06:45:00-05:00 New_York,188,"",0,0
2022-11-28T07:00:00-05:00 New_York,71,172.25,0,0.800000011920929
2022-11-28T07:15:00-05:00 New_York,205,"",0,0
2022-11-28T07:30:00-05:00 New_York,203,"",0,0
2022-11-28T07:45:00-05:00 New_York,210,"",0,0
2022-11-28T08:00:00-05:00 New_York,205,319.75,0,0
2022-11-28T08:15:00-05:00 New_York,510,"",1.399999976158142,7.5
2022-11-28T08:30:00-05:00 New_York,281,"",1.100000023841858,0
2022-11-28T08:45:00-05:00 New_York,283,"",0,3.9000000953674316
2022-11-28T09:00:00-05:00 New_York,290,285,0,0
2022-11-28T09:15:00-05:00 New_York,285,"",0,3.799999952316284
2022-11-28T09:30:00-05:00 New_York,284,"",0,0
2022-11-28T09:45:00-05:00 New_York,281,"",1.2000000476837158,0
2022-11-28T10:00:00-05:00 New_York,306,324.5,1.2000000476837158,3.799999952316284
2022-11-28T10:15:00-05:00 New_York,368,"",0,3.9000000953674316
2022-11-28T10:30:00-05:00 New_York,305,"",0,7.599999904632568
2022-11-28T10:45:00-05:00 New_York,319,"",0,0
2022-11-28T11:00:00-05:00 New_York,316,307.25,0,0
2022-11-28T11:15:00-05:00 New_York,315,"",0,8.699999809265137
2022-11-28T11:30:00-05:00 New_York,297,"",1.2999999523162842,9.5
2022-11-28T11:45:00-05:00 New_York,301,"",1,0
2022-11-28T12:00:00-05:00 New_York,296,299.5,0,6.5
2022-11-28T12:15:00-05:00 New_York,303,"",0,0
2022-11-28T12:30:00-05:00 New_York,300,"",0,10
2022-11-28T12:45:00-05:00 New_York,299,"",0,0
2022-11-28T13:00:00-05:00 New_York,301,296.75,0,0
2022-11-28T13:15:00-05:00 New_York,297,"",1.100000023841858,5.599999904632568
2022-11-28T13:30:00-05:00 New_York,295,"",0,8.699999809265137
2022-11-28T13:45:00-05:00 New_York,294,"",0,0
2022-11-28T14:00:00-05:00 New_York,301,297.75,0,6.599999904632568
2022-11-28T14:15:00-05:00 New_York,298,"",0,9.800000190734863
2022-11-28T14:30:00-05:00 New_York,301,"",0,0
2022-11-28T14:45:00-05:00 New_York,291,"",1.2999999523162842,9.100000381469727
2022-11-28T15:00:00-05:00 New_York,303,298.75,0,9.399999618530273
2022-11-28T15:15:00-05:00 New_York,294,"",0,6.099999904632568
2022-11-28T15:30:00-05:00 New_York,298,"",0,0
2022-11-28T15:45:00-05:00 New_York,300,"",0,0
2022-11-28T16:00:00-05:00 New_York,303,301.5,1,2.799999952316284
2022-11-28T16:15:00-05:00 New_York,303,"",1,5.5
2022-11-28T16:30:00-05:00 New_York,300,"",0,7.5
2022-11-28T16:45:00-05:00 New_York,300,"",0,0
2022-11-28T17:00:00-05:00 New_York,295,295.75,0,3.5999999046325684
2022-11-28T17:15:00-05:00 New_York,300,"",0,2.0999999046325684
2022-11-28T17:30:00-05:00 New_York,296,"",0,8.600000381469727
2022-11-28T17:45:00-05:00 New_York,292,"",0,2.5
2022-11-28T18:00:00-05:00 New_York,291,205,0,6.699999809265137
2022-11-28T18:15:00-05:00 New_York,302,"",0,0
2022-11-28T18:30:00-05:00 New_York,86,"",0,0
2022-11-28T18:45:00-05:00 New_York,141,"",1.2999999523162842,0
2022-11-28T19:00:00-05:00 New_York,129,127.25,1.5,0
2022-11-28T19:15:00-05:00 New_York,130,"",0,0
2022-11-28T19:30:00-05:00 New_York,122,"",0,0
2022-11-28T19:45:00-05:00 New_York,128,"",0,0
2022-11-28T20:00:00-05:00 New_York,115,120,0,0
2022-11-28T20:15:00-05:00 New_York,122,"",0,0
2022-11-28T20:30:00-05:00 New_York,124,"",0,0
2022-11-28T20:45:00-05:00 New_York,119,"",0,0
2022-11-28T21:00:00-05:00 New_York,115,109.75,0,0
2022-11-28T21:15:00-05:00 New_York,109,"",0,1.7000000476837158
2022-11-28T21:30:00-05:00 New_York,109,"",0,0
2022-11-28T21:45:00-05:00 New_York,106,"",0,0
2022-11-28T22:00:00-05:00 New_York,107,113.5,1.100000023841858,0
2022-11-28T22:15:00-05:00 New_York,112,"",1.2999999523162842,1.7999999523162842
2022-11-28T22:30:00-05:00 New_York,119,"",0,0
2022-11-28T22:45:00-05:00 New_York,116,"",0,0
2022-11-28T23:00:00-05:00 New_York,115,115.25,0,0
2022-11-28T23:15:00-05:00 New_York,116,"",0,0
2022-11-28T23:30:00-05:00 New_York,115,"",0,0
2022-11-28T23:45:00-05:00 New_York,115,"",0,1.100000023841858
2022-11-29T00:00:00-05:00 New_York,137,137.5,0,0
2022-11-29T00:15:00-05:00 New_York,141,"",0,0
2022-11-29T00:30:00-05:00 New_York,134,"",0,0
2022-11-29T00:45:00-05:00 New_York,138,"",0,0
2022-11-29T01:00:00-05:00 New_York,135,159.5,0,0
2022-11-29T01:15:00-05:00 New_York,148,"",1.5,0
2022-11-29T01:30:00-05:00 New_York,213,"",1.2999999523162842,1.399999976158142
2022-11-29T01:45:00-05:00 New_York,142,"",0,0
2022-11-29T02:00:00-05:00 New_York,148,160,0,0
2022-11-29T02:15:00-05:00 New_York,142,"",0,1.600000023841858
2022-11-29T02:30:00-05:00 New_York,210,"",0,0
2022-11-29T02:45:00-05:00 New_York,140,"",0,0
2022-11-29T03:00:00-05:00 New_York,144,155.5,0,0
2022-11-29T03:15:00-05:00 New_York,143,"",0,0
2022-11-29T03:30:00-05:00 New_York,143,"",0,0
2022-11-29T03:45:00-05:00 New_York,192,"",0,0
2022-11-29T04:00:00-05:00 New_York,130,132,0,1.600000023841858
2022-11-29T04:15:00-05:00 New_York,128,"",0,1.2999999523162842
2022-11-29T04:30:00-05:00 New_York,133,"",0,1.600000023841858
2022-11-29T04:45:00-05:00 New_York,137,"",1.2999999523162842,0
2022-11-29T05:00:00-05:00 New_York,134,135,0,0
2022-11-29T05:15:00-05:00 New_York,137,"",0,0
2022-11-29T05:30:00-05:00 New_York,131,"",0,0
2022-11-29T05:45:00-05:00 New_York,138,"",0,0
2022-11-29T06:00:00-05:00 New_York,137,136,0,0
2022-11-29T06:15:00-05:00 New_York,134,"",0,0
2022-11-29T06:30:00-05:00 New_York,135,"",0,1
2022-11-29T06:45:00-05:00 New_York,138,"",0,0
2022-11-29T07:00:00-05:00 New_York,213,216,0,1.5
2022-11-29T07:15:00-05:00 New_York,216,"",0,0
2022-11-29T07:30:00-05:00 New_York,214,"",0,1.7000000476837158
2022-11-29T07:45:00-05:00 New_York,221,"",0,0
2022-11-29T08:00:00-05:00 New_York,219,389.5,0,5.900000095367432
2022-11-29T08:15:00-05:00 New_York,698,"",0,5.5
2022-11-29T08:30:00-05:00 New_York,321,"",0,5.599999904632568
2022-11-29T08:45:00-05:00 New_York,320,"",0,0
2022-11-29T09:00:00-05:00 New_York,329,350,0,8.600000381469727
2022-11-29T09:15:00-05:00 New_York,406,"",0,0
2022-11-29T09:30:00-05:00 New_York,323,"",0,4.5
2022-11-29T09:45:00-05:00 New_York,342,"",0,0
2022-11-29T10:00:00-05:00 New_York,310,308.75,0,0
2022-11-29T10:15:00-05:00 New_York,313,"",0,0
2022-11-29T10:30:00-05:00 New_York,307,"",1.5,0
2022-11-29T10:45:00-05:00 New_York,305,"",1.2999999523162842,0
2022-11-29T11:00:00-05:00 New_York,311,322,0,6.199999809265137
2022-11-29T11:15:00-05:00 New_York,361,"",0,2.700000047683716
2022-11-29T11:30:00-05:00 New_York,310,"",0,4.599999904632568
2022-11-29T11:45:00-05:00 New_York,306,"",0,2.200000047683716
2022-11-29T12:00:00-05:00 New_York,310,310.25,0,4.599999904632568
2022-11-29T12:15:00-05:00 New_York,310,"",1,0
2022-11-29T12:30:00-05:00 New_York,306,"",1.100000023841858,7.5
2022-11-29T12:45:00-05:00 New_York,315,"",0,0
2022-11-29T13:00:00-05:00 New_York,313,335,0,9.600000381469727
2022-11-29T13:15:00-05:00 New_York,341,"",0,0
2022-11-29T13:30:00-05:00 New_York,311,"",0,0
2022-11-29T13:45:00-05:00 New_York,375,"",0,9.699999809265137
2022-11-29T14:00:00-05:00 New_York,313,324.75,1.399999976158142,0
2022-11-29T14:15:00-05:00 New_York,308,"",1.5,4.300000190734863
2022-11-29T14:30:00-05:00 New_York,356,"",0,0
2022-11-29T14:45:00-05:00 New_York,322,"",0,2.5999999046325684
2022-11-29T15:00:00-05:00 New_York,319,338.25,0,3.5999999046325684
2022-11-29T15:15:00-05:00 New_York,318,"",0,0
2022-11-29T15:30:00-05:00 New_York,317,"",0,0
2022-11-29T15:45:00-05:00 New_York,399,"",1.5,5
